gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_value,tenure_ratio,service_density,tenure_MonthlyCharges,Churn
0,0,0,0,53,0,0,1,1,0,0,0,1,1,46.3,2546.85,0,0,0,0,0,0,0,47.163888888888884,0.02080185254233962,2,2453.8999999999996,0
1,0,1,1,21,1,0,0,1,1,1,1,1,1,102.8,2110.15,1,0,0,0,0,1,0,95.9159090909091,0.00994718518343083,2,2158.7999999999997,1
0,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,1,0,1,1,0,0,25.986363636363635,0.03787658061884506,0,1608.75,0
1,0,1,0,50,1,1,0,1,0,0,1,1,0,107.88185501217494,5613.401214736493,1,0,0,0,0,1,0,109.27218378141578,0.008973542719531716,2,5434.200539735046,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.2795590405781,83.08094962538111,0,0,0,0,0,0,0,27.693649875127036,0.023795389288716513,0,90.5591180811562,1
0,0,0,1,39,1,0,0,0,0,0,0,0,0,19.35,779.2,0,1,1,0,0,0,0,19.48,0.04998718277364778,0,754.6500000000001,0
1,1,1,1,23,1,0,0,1,1,0,0,1,1,88.45,2130.55,1,0,0,0,0,0,0,88.77291666666667,0.010790269991320869,1,2034.3500000000001,0
1,0,1,1,56,1,1,1,1,0,0,0,1,0,68.75,3815.4,0,0,1,0,0,0,0,66.93684210526315,0.014673514306676448,2,3850.0,0
0,0,1,0,72,1,1,1,1,1,1,0,0,0,68.15,4808.7,0,0,0,1,0,0,1,65.87260273972602,0.014969748632970872,3,4906.8,0
1,0,1,0,63,1,0,0,1,0,0,1,1,1,96.0,6109.75,1,0,1,0,0,1,0,95.46484375,0.010309700118643374,1,6048.0,0
1,0,0,0,45,1,0,1,1,0,1,0,0,1,62.55,2796.45,0,0,1,0,1,0,0,60.792391304347824,0.016086078392822035,3,2814.75,0
0,0,0,0,36,1,0,0,0,1,0,0,0,1,64.65461103264411,2356.2046238724997,0,0,0,0,0,0,1,62.53944232953567,0.015661979543759606,1,2370.399245177028,1
1,1,1,0,26,1,1,0,0,1,0,1,1,1,98.1,2510.7,1,0,0,0,0,0,0,92.98888888888888,0.010351554723892185,0,2550.6,0
0,1,0,0,19,1,1,0,0,0,0,0,0,1,89.2517133646013,1678.960280810294,1,0,0,0,0,0,0,82.79267417808849,0.011475923439919796,0,1719.8831775351764,1
1,0,0,1,7,1,0,0,0,0,0,0,0,1,71.05,472.65,1,0,0,0,0,1,0,59.08125,0.014778845138815581,0,497.34999999999997,0
0,0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,0,0,1,0,0,0,1,52.608333333333334,0.017933435307769398,2,953.7,0
0,0,1,0,42,0,0,0,0,0,0,0,0,0,31.63581646887703,1358.5643711104794,0,0,0,0,0,1,0,31.443955283568254,0.03157669185476672,1,1334.2722757199194,1
1,0,0,0,9,0,0,0,0,1,1,0,0,0,56.674774469803886,533.4893655765893,0,0,0,0,0,0,0,50.692303199865215,0.01788528793748684,1,540.6040154606063,1
0,1,1,0,7,1,1,0,0,0,0,0,0,1,74.85,485.25,1,0,0,0,0,1,0,60.65625,0.014395886889460155,0,523.9499999999999,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,70.4,281.0,1,0,0,0,0,1,0,56.2,0.014184397163120567,0,281.6,1
1,0,0,0,13,1,0,0,0,0,0,0,0,1,20.4,261.3,0,1,0,1,0,0,1,18.664285714285715,0.04956157072054899,0,265.2,0
1,0,1,0,44,1,1,1,1,1,0,1,0,1,104.14702863258864,4555.96047163273,1,0,0,0,0,0,0,99.8859964208625,0.009839856876846815,2,4647.192183039921,1
0,0,1,1,19,1,0,0,0,0,0,0,0,0,20.2,387.4,0,1,0,1,0,0,1,19.369999999999997,0.04891864057672503,0,383.8,0
1,0,1,0,70,1,1,0,1,1,1,1,1,1,84.8,5917.55,0,0,0,1,0,0,0,83.34577464788732,0.01182722119438038,2,5936.0,0
0,0,0,0,32,0,0,0,0,0,0,0,0,1,59.177715502398186,1720.7295455995743,0,0,0,0,0,0,0,57.5100605443182,0.01875146214420267,1,1702.5203622796953,1
1,0,0,0,5,1,0,0,0,0,1,0,1,1,85.4,425.9,1,0,0,0,1,0,0,70.98333333333333,0.01171234481143125,1,427.0,1
0,0,1,0,27,1,0,0,1,0,0,0,0,1,90.38984518000001,2487.139050642847,1,0,0,0,0,1,0,88.3561326781889,0.010984070796639545,1,2454.736186311103,1
0,0,0,0,4,1,0,0,0,0,0,1,0,1,81.55568321127001,415.77673096593907,1,0,0,0,0,1,0,69.97907775516614,0.011881136626879122,0,402.8927294354697,1
1,0,0,0,25,1,0,1,1,0,0,0,0,1,79.85,2015.35,1,0,0,0,0,0,0,77.51346153846154,0.01239864110893446,2,1996.2499999999998,1
0,0,1,0,71,1,1,0,1,1,1,1,1,1,108.6,7690.9,1,0,0,1,1,0,0,106.81805555555555,0.009230489215928445,2,7710.599999999999,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0,1,0,0,0,0,1,9.925,0.047961630695443645,0,19.85,0
1,0,0,0,34,1,0,1,1,0,0,0,1,0,64.35,2053.05,0,0,1,0,0,1,0,58.658571428571435,0.016552664248679436,2,2187.8999999999996,0
0,0,0,0,51,1,1,0,1,1,1,0,0,1,87.35,4473.0,1,0,0,0,0,1,0,86.01923076923077,0.011399195350916406,2,4454.849999999999,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.75,69.75,1,0,0,0,0,1,0,34.875,0.014134275618374558,0,69.75,1
1,0,0,0,61,1,1,1,1,1,1,1,1,0,89.65,5308.7,0,0,0,1,0,1,0,85.6241935483871,0.011488408007985385,3,5468.650000000001,0
0,0,1,0,49,1,1,0,0,0,0,1,1,1,99.54309292442315,4866.044450248951,1,0,0,0,0,0,0,97.32088900497901,0.010067745138241367,0,4877.611553296734,1
1,0,0,0,31,1,0,1,0,1,1,0,0,0,87.6,2724.25,1,0,0,0,0,1,0,85.1328125,0.011375103201541142,2,2715.6,0
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,1,1,0,0,0,1,21.3515625,0.0453050785531604,0,649.4499999999999,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.986110633679594,76.60856238787126,0,0,0,0,0,0,1,25.536187462623754,0.025801419586789016,0,89.97222126735919,1
0,0,0,0,18,1,1,0,0,0,0,0,0,0,97.13860724587752,1838.7413287194502,1,0,0,0,0,0,0,94.7801000165509,0.01002695273535756,1,1785.5722051330345,1
0,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,0,0,1,0,0,0,0,39.475,0.02425137072964994,3,934.9499999999999,0
1,0,1,0,8,1,1,0,0,0,0,0,1,1,84.9,764.95,1,0,0,0,0,1,0,84.99444444444445,0.010444545988641555,0,679.2,1
0,0,0,0,34,0,0,0,0,0,0,1,0,0,51.437727780957005,1634.7855490114346,0,0,0,0,0,1,0,51.145861195390744,0.021307174494751863,1,1577.2177766537752,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0,1,0,0,0,1,0,10.275,0.04640371229698376,0,20.55,1
1,0,0,0,19,1,0,0,0,0,0,0,0,1,79.69320991894405,1553.934525329662,1,0,0,0,0,1,0,76.8750562718654,0.012464161505702004,0,1530.112941704159,1
0,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,1,0,0,1,1,0,0,102.02328767123288,0.009666116235047727,2,7495.2,0
0,0,0,0,19,1,1,0,0,0,0,0,0,1,94.03223044395857,1725.455047372902,1,0,0,0,0,1,0,85.9393271862911,0.011218889333338651,1,1797.483594993891,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,61.25168264752174,229.46124258350625,0,0,0,0,0,0,0,45.78909113393779,0.017418556551100074,0,245.66062311941215,1
0,0,1,1,47,1,1,0,0,1,0,0,0,1,91.28935699044443,4171.980093774832,1,0,0,0,0,1,0,87.66338288406995,0.011307995657721006,1,4260.448496067232,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,18.85,163.2,0,1,0,0,0,0,1,14.836363636363636,0.06090133982947625,0,188.5,0
0,1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,1,0,0,1,1,0,0,90.43030303030302,0.01088886655275237,2,6025.5,0
0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,1,0,0,0,0,1,17.439473684210526,0.05415977132540996,0,346.5,0
1,0,0,0,36,1,1,0,1,0,1,0,1,1,70.7,2511.95,0,0,1,0,0,0,1,67.89054054054054,0.01432579239539187,2,2545.2000000000003,0
1,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,1,0,0,0,0,1,0,58.56,0.013614703880190605,0,315.4,1
1,0,0,0,22,0,0,0,1,0,0,1,1,1,50.35,1098.85,0,0,0,0,0,1,0,47.77608695652174,0.020002727644678822,1,1107.7,0
1,0,1,1,1,1,0,0,1,0,0,0,0,1,74.7,74.7,1,0,0,0,0,1,0,37.35,0.01321003963011889,1,74.7,1
1,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,0,0,0,1,1,0,0,73.56015625,0.013379062828503773,3,4759.65,0
0,0,1,1,29,1,1,0,0,0,0,1,0,0,101.46888434734035,2854.0424849173537,1,0,0,0,0,1,0,94.1963367562304,0.010325569671773574,1,2971.42079298293,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,0,0,0,0,0,1,0,29.833333333333332,0.022099447513812154,0,90.7,1
1,0,1,1,36,1,0,0,0,0,0,0,0,0,19.2,702.9,0,1,0,0,0,0,0,18.997297297297298,0.05114362835630061,0,691.1999999999999,0
1,0,1,1,10,1,0,0,0,1,1,0,0,0,55.2,528.35,0,0,0,0,1,0,0,48.03181818181818,0.018891092849721354,1,552.0,1
0,0,0,0,30,1,0,0,0,0,0,0,0,1,89.5195945182149,2752.80901191548,1,0,0,0,0,0,0,88.11299749524669,0.0109950119631684,0,2707.4245590582195,1
0,0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,0,1,0,1,0,0,0,25.22840909090909,0.03870212861707394,0,1137.35,0
1,0,0,1,24,1,0,0,0,0,0,0,0,0,19.75,498.1,0,1,0,1,0,0,1,19.924,0.04808655580044079,0,474.0,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.25,327.45,0,1,0,0,0,0,0,19.261764705882353,0.0487136550464302,0,324.0,1
0,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0,1,1,0,0,1,0,16.46,0.05434782608695652,0,179.1,0
1,1,0,0,8,1,0,0,1,0,0,1,0,1,87.1,713.6,1,0,0,0,0,1,0,79.28888888888889,0.011195074167366358,1,696.8,0
1,0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,1,0,0,1,0,0,0,79.18684210526315,0.012404062330413211,1,4496.8,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.55,68.8,0,1,0,1,1,0,0,13.76,0.05730659025787966,0,78.2,0
1,0,0,0,41,1,0,1,1,0,1,1,1,1,110.95868448076526,4597.736709034055,1,0,0,0,0,0,0,107.0568193939076,0.009126132801900024,3,4654.134787896784,1
1,0,1,1,23,1,1,0,1,0,1,1,0,1,69.5,1652.1,0,0,0,0,1,0,0,68.83749999999999,0.013913253886637228,2,1598.5,0
0,0,0,0,62,1,1,0,0,0,1,1,1,1,108.3467511852892,6874.881083759216,1,0,0,0,1,0,0,108.55539487351709,0.009076501965939968,1,6750.055520965764,1
1,0,0,0,8,1,0,0,0,0,1,0,0,0,49.4,408.25,0,0,0,0,0,1,0,45.361111111111114,0.019547953573610263,1,395.2,0
0,0,0,0,11,1,0,0,0,0,0,0,0,1,68.0145586670468,686.7972624787421,0,0,0,0,0,1,0,58.5055834815503,0.016035414818830817,0,730.1287802384685,1
0,0,1,1,6,1,0,0,0,0,0,0,0,1,54.892085517282105,324.7681616402092,0,0,0,0,0,0,0,45.96063162387661,0.018639762869582372,1,333.0090438271548,1
0,0,0,0,41,0,0,0,0,0,0,0,1,1,51.64623501895079,2073.8216308567653,0,0,0,0,0,0,0,49.46726446212316,0.020085638352108685,0,2109.937948250507,1
0,0,1,1,56,1,1,1,1,0,1,0,1,1,75.85,4261.2,0,0,0,1,1,0,0,74.7578947368421,0.013138754633757216,3,4247.599999999999,0
1,0,0,1,4,1,0,0,0,0,0,0,0,0,20.4,94.5,0,1,0,0,1,0,0,18.9,0.041884816753926704,0,81.6,0
1,1,0,0,11,1,1,1,0,0,0,0,0,1,55.6,580.8,0,0,0,0,0,1,0,48.4,0.018906840838776213,1,611.6,0
0,1,1,0,32,1,1,0,0,0,0,0,1,0,85.3,2661.1,1,0,0,0,0,1,0,80.63939393939394,0.012020585252244469,0,2729.6,1
0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.65,1125.6,0,1,0,1,0,0,0,19.406896551724138,0.050594709746138826,0,1177.05,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,61.05,0,1,0,0,0,0,1,20.349999999999998,0.03223207091055601,0,38.8,0
1,0,0,0,28,1,0,0,0,1,0,1,0,1,59.55,1646.45,0,0,0,0,0,0,0,56.77413793103448,0.016995963458678563,0,1667.3999999999999,0
1,1,1,0,72,1,1,0,0,0,0,0,0,1,25.7,1937.4,0,1,0,1,1,0,0,26.53972602739726,0.03714403631861329,0,1850.3999999999999,0
0,1,0,0,2,1,0,0,1,1,1,0,1,1,95.1,180.25,1,0,0,0,1,0,0,60.083333333333336,0.011034482758620689,2,190.2,1
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.9,689.35,0,1,0,1,1,0,0,21.5421875,0.044904758455855724,0,647.9,0
1,1,0,0,13,1,1,0,0,0,0,1,1,1,95.05,1290.0,1,0,0,0,0,1,0,92.14285714285714,0.010069713400464756,0,1235.6499999999999,1
0,0,1,0,11,0,0,0,0,0,0,0,0,0,33.012183169067306,315.7088939655883,0,0,0,0,0,0,1,26.812711669099045,0.034894888227064595,1,355.54395021502967,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,0,0,0,0,1,0,39.95,0.012360939431396786,0,79.9,1
0,1,1,0,12,1,0,0,0,0,0,0,1,1,80.45,950.2,1,0,0,0,0,1,0,73.0923076923077,0.012615643397813289,0,965.4000000000001,1
0,0,1,1,51,1,1,0,1,0,1,0,0,0,84.2,4299.75,1,0,1,0,0,0,0,82.6875,0.01185839679125734,2,4294.2,0
0,0,1,0,60,1,1,0,0,0,0,0,0,0,24.15,1505.9,0,1,1,0,0,0,0,24.686885245901642,0.039816842524387816,0,1449.0,0
0,0,0,0,18,1,0,0,0,0,0,1,1,1,98.67204948470756,1776.9011730356356,1,0,0,0,0,0,0,92.43410254646616,0.010261640763553462,0,1798.1178516531045,1
1,0,1,0,38,1,0,0,0,0,0,0,0,1,20.25,814.75,0,1,1,0,1,0,0,20.891025641025642,0.046582899172540604,0,769.5,0
1,0,0,0,43,1,0,0,1,0,1,1,0,1,107.42418376815468,4602.2577795015495,1,0,0,0,0,0,0,103.9809719866723,0.009403205360613811,2,4646.637313153666,1
1,0,0,0,23,0,0,0,0,0,0,0,0,0,52.60344238925585,1200.3738345511358,0,0,0,0,0,1,0,49.933294302485976,0.019482984037886394,1,1212.5626129477307,1
0,0,0,0,41,1,1,0,1,0,0,1,1,1,106.28318887063111,4443.275386288347,1,0,0,0,0,1,0,105.77720658357813,0.009226800705489214,1,4358.251469758615,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,0,0,0,0,1,35.3,0.013966480446927375,0,70.6,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.0,275.7,0,1,0,0,0,0,1,16.21764705882353,0.05782435851102277,0,320.0,0
0,0,1,0,67,1,1,0,1,0,0,1,1,0,101.81176830064734,6864.939423726546,1,0,0,0,0,0,0,100.73124268472074,0.00980659655510191,1,6839.584036889105,1
1,0,0,0,12,1,0,0,1,1,0,0,0,1,82.84772600674543,934.3598505555856,1,0,0,0,0,1,0,69.29312197356181,0.013351257131604859,1,1034.1972000070969,1
1,0,1,0,71,1,1,1,1,1,1,1,1,0,90.1,6310.9,0,0,0,1,0,1,0,87.65138888888889,0.011248593925759281,3,6397.099999999999,0
0,0,1,1,70,1,1,1,1,0,0,1,1,1,105.98158922680634,7538.715340488836,1,0,0,0,0,0,0,105.57357364028714,0.009340882805405114,2,7461.389040946124,1
0,0,0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,0,0,0,0,0,0,0,43.292500000000004,0.021918440329930206,0,855.0,0
1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.7,1396.9,0,1,0,1,0,0,0,19.955714285714286,0.049359753916589165,0,1359.3,0
0,0,0,0,17,1,0,0,0,0,0,0,0,1,69.37139705290956,1147.737305177516,1,0,0,0,0,1,0,63.7631836209731,0.014798927296369944,0,1179.3137498994624,1
0,0,0,0,16,1,0,0,0,0,1,0,0,1,74.55,1170.5,1,0,0,0,1,0,0,68.8529411764706,0.01365770379854887,1,1192.8,0
1,0,1,0,64,1,1,0,1,1,1,1,1,1,111.15,6953.4,1,0,0,0,0,1,0,106.97538461538461,0.009202806856091109,2,7113.6,0
1,0,0,0,14,1,0,0,0,0,1,1,1,1,69.65,921.4,0,0,0,0,0,1,0,61.42666666666666,0.015177797051170859,1,975.1000000000001,0
1,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,1,0,0,0,0,1,0,81.11428571428571,0.010548523206751056,0,536.0999999999999,0
0,0,1,1,68,1,0,1,0,0,1,1,1,1,99.55,6668.0,1,0,0,1,0,1,0,96.6376811594203,0.010196431249062828,2,6769.4,0
1,0,1,1,6,1,1,0,0,0,0,0,0,1,48.95,273.25,0,0,0,0,1,0,0,39.035714285714285,0.02187784867821331,0,293.70000000000005,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,49.41497323547121,233.13003831879502,0,0,0,0,0,1,0,38.85500638646584,0.021372096071104102,0,247.07486617735606,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,69.1,69.1,1,0,0,0,0,1,0,34.55,0.014265335235378032,0,69.1,1
1,0,1,0,58,1,1,0,1,0,1,0,0,1,59.9,3505.1,0,0,0,1,1,0,0,59.40847457627118,0.016542597187758478,2,3474.2,0
1,0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,0,1,1,0,0,0,1,19.371794871794872,0.05023132848645076,0,733.4,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,46.11236667333671,46.11236667333671,0,0,0,0,0,0,1,23.056183336668354,0.021226140591589403,0,46.11236667333671,1
0,1,0,0,25,1,0,0,0,0,0,0,0,1,81.09203512644567,1922.129368717591,1,0,0,0,0,0,0,74.35999841824541,0.013032661583203875,1,2015.2270467985647,1
0,0,0,0,37,1,1,0,0,0,0,1,0,1,95.80344979562653,3597.5885310486487,1,0,0,0,0,1,0,93.71247540485622,0.010390557802902553,0,3581.9176302507863,1
0,0,0,0,15,1,0,0,0,1,1,1,1,1,101.35,1553.95,1,0,0,0,0,1,0,97.121875,0.009646612431267887,1,1520.25,1
1,1,1,0,54,1,1,0,1,0,0,1,1,1,101.5,5373.1,1,0,1,0,1,0,0,97.69272727272728,0.010048194116224112,1,5481.0,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.4,266.6,0,1,0,0,0,0,1,20.50769230769231,0.04484304932735426,0,244.79999999999998,0
1,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,0,0,1,1,0,0,85.56770833333333,0.011440394328485365,3,4009.1,0
0,0,0,0,13,1,1,0,1,0,0,0,1,0,99.38009422861575,1408.3651606930584,1,0,0,0,0,0,0,96.26258152375799,0.009752055129713177,1,1350.9060701666194,1
0,0,0,0,45,1,1,0,0,1,0,0,1,1,97.6193243831389,4514.456315568177,1,0,0,0,0,0,0,96.78967384158202,0.010165467466290672,0,4454.592222689404,1
0,0,0,0,3,1,0,0,0,0,0,0,0,1,54.96655345553156,181.31162877115435,0,0,0,0,0,0,0,45.32790719278859,0.01654152826759132,0,164.89966036659467,1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,71.03590290322366,450.2385280334282,0,0,0,0,0,0,0,56.54708108905521,0.015434460860034376,1,494.52835351535714,1
0,1,0,0,13,1,0,0,1,0,0,1,0,1,59.9,788.35,0,0,0,0,0,1,0,56.31071428571429,0.016469246848672958,1,778.6999999999999,0
0,0,0,0,11,1,0,0,1,0,0,0,0,1,74.55,824.75,1,0,0,0,0,1,0,68.72916666666667,0.013321223130487435,1,820.05,1
1,0,1,1,11,0,0,1,0,0,0,0,0,1,29.6,346.45,0,0,0,0,0,1,0,28.870833333333334,0.03165923154410707,1,325.6,0
0,0,0,0,46,0,0,1,0,1,1,0,0,0,38.25,1755.35,0,0,0,1,0,0,1,37.34787234042553,0.026190679534261397,2,1759.5,0
1,0,1,0,72,1,1,1,1,0,1,0,0,0,64.75,4804.75,0,0,0,1,0,0,0,65.81849315068493,0.014982052749310722,3,4662.0,0
0,0,0,0,69,1,0,0,1,0,1,1,1,1,104.69762468163692,7220.502203092035,1,0,1,0,0,0,0,103.15003147274336,0.009554799869718507,2,7224.136103032947,1
0,0,0,0,13,1,0,0,0,0,0,1,0,0,73.94241124142403,992.391442310248,0,0,0,0,0,0,0,69.78312495817931,0.013337603256465567,0,976.4665861874581,1
1,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,0,0,0,0,0,1,46.128571428571426,0.018524235875270148,2,330.9,0
1,0,1,0,41,0,0,0,1,0,1,0,0,0,35.45,1391.65,0,0,1,0,0,0,1,33.13452380952381,0.029440275733314182,2,1453.45,0
0,0,1,0,71,1,1,1,1,1,1,0,1,0,80.4,5727.15,0,0,0,1,1,0,0,79.54374999999999,0.012394926808830076,3,5708.400000000001,0
1,1,1,0,27,1,0,1,0,1,0,1,1,1,101.25,2754.45,1,0,0,0,0,1,0,98.37321428571428,0.009798762452593951,1,2733.75,1
0,0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,0,0,0,0,1,0,0,56.230000000000004,0.017455109660110227,1,2970.0,1
0,0,1,1,62,1,0,0,0,0,0,0,0,0,19.95,1244.8,0,1,1,0,0,0,0,19.75873015873016,0.04976721785198266,0,1236.8999999999999,0
0,0,1,1,52,1,0,1,1,1,0,1,1,0,79.2,4016.3,0,0,0,1,0,1,0,75.77924528301887,0.01294401712593035,2,4118.400000000001,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,48.728461931384004,231.45346736391295,0,0,0,0,0,0,0,38.57557789398549,0.021532600959613468,0,243.64230965692002,1
0,0,1,1,56,1,1,1,1,1,1,1,1,0,115.85,6567.9,1,0,0,1,0,0,1,115.22631578947367,0.008525019409642407,3,6487.599999999999,0
0,0,1,0,63,1,1,0,0,0,0,0,1,1,100.28880625247594,6309.634966504593,1,0,0,0,0,0,0,97.52889519408374,0.0101108258657428,1,6383.542340371869,1
0,1,0,0,43,1,0,0,0,0,0,0,1,0,88.93270171181484,3886.890259897041,1,0,0,0,0,0,1,87.27762164156,0.011197704571242598,0,3871.5576246302717,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,35.42142884548679,107.089997697911,0,0,0,0,0,0,0,26.77249942447775,0.027755694313470088,1,106.26428653646036,1
1,0,1,0,70,1,1,0,0,1,1,1,1,1,104.3,7188.5,1,0,0,1,0,0,0,101.24647887323944,0.009736421169761457,1,7301.0,0
0,0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,1,0,0,0,0,1,0,91.0611111111111,0.009749558223143015,1,806.8,1
0,0,1,0,71,1,1,1,1,1,1,1,1,0,117.57201614332376,8608.881375726814,1,0,1,0,0,0,0,118.25595128234497,0.008341744337001786,3,8440.658340901075,1
0,0,0,0,30,1,1,1,0,0,0,1,1,1,100.4,2936.25,1,0,0,0,0,0,0,94.71774193548387,0.010213635202995999,1,3012.0,0
0,0,0,0,33,1,0,0,0,0,0,0,0,1,80.26639388708014,2720.6182998606873,1,0,0,0,0,0,0,78.3675580611472,0.012401897155817463,0,2706.4688294155667,1
1,0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,0,0,0,0,1,0,0,30.366666666666664,0.02171552660152009,1,98.1,1
0,0,1,0,4,1,1,0,0,1,0,1,0,0,65.6,250.1,0,0,0,0,0,1,0,50.019999999999996,0.015929908403026685,0,262.4,0
0,0,1,1,46,1,0,1,0,1,1,1,1,0,81.0,3846.35,0,0,0,1,0,0,1,81.83723404255319,0.011956281596423512,2,3726.0,0
1,0,1,1,40,1,1,0,1,1,0,1,0,1,96.35,3915.4,1,0,0,0,1,0,0,95.49756097560976,0.01021346134204882,1,3854.0,0
1,0,1,1,58,1,0,0,1,1,0,1,0,1,91.55,5511.65,1,0,0,0,0,1,0,93.41779661016949,0.010521255657442429,1,5309.9,0
1,0,0,0,33,1,1,0,1,1,0,1,1,1,110.26725380279112,3636.2757066928525,1,0,0,0,0,0,0,106.10176603920468,0.00915172682205512,2,3669.6894254206227,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.65,74.9,0,0,0,0,0,0,1,24.96666666666667,0.026350461133069828,0,89.3,1
0,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,1,0,0,1,0,1,0,104.97538461538461,0.009378113826856573,2,6736.0,0
1,0,1,0,71,0,0,1,1,1,1,0,0,1,47.6,3377.8,0,0,0,1,0,0,0,46.91388888888889,0.021013377530484195,3,3379.6,0
1,0,1,0,8,1,0,0,0,0,0,0,0,0,19.924878045417362,149.91844502736336,0,1,0,0,0,0,0,16.65760500304037,0.05308066466803551,0,159.3990243633389,1
1,0,1,0,56,1,1,0,0,0,0,1,0,1,100.4988218557865,5688.030727998613,1,0,0,0,0,0,0,99.64142154148104,0.009861578726264574,0,5636.465096538019,1
0,0,1,0,66,1,1,0,1,1,0,1,1,1,110.85571558567659,7491.62743244049,1,0,1,0,0,1,0,111.79447607506005,0.008810356506115693,2,7317.890883512002,1
1,0,0,0,35,1,0,1,1,1,0,0,0,0,60.55,1982.6,0,0,0,0,0,1,0,55.07222222222222,0.01764468642871547,2,2119.25,0
0,0,0,0,36,1,0,0,0,0,0,0,0,0,74.58957588625951,2594.0798497025603,1,0,0,0,0,0,0,70.15760738371725,0.013942349934053948,0,2681.8438935338886,1
0,0,0,0,48,1,1,0,0,1,0,0,0,0,84.70918385246382,4250.143561580394,1,0,0,0,0,0,0,86.27197154434562,0.011482897488893721,0,4087.4080143644023,1
1,0,0,0,14,1,0,0,0,0,0,0,0,0,73.54634096464044,1017.1021292989842,1,0,0,0,0,0,0,66.6294595330716,0.014038968421403463,0,1049.2475882198967,1
0,0,1,1,47,1,1,0,1,0,0,1,1,1,99.35,4749.15,1,0,0,0,0,1,0,98.940625,0.009894424386598318,1,4669.45,1
1,0,1,0,19,1,0,0,0,1,0,1,1,1,96.8,1743.05,1,0,0,0,0,1,0,87.1525,0.010894183079613543,0,1839.2,0
0,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,0,0,0,1,0,0,0,69.89520547945206,0.01410837978974595,3,5029.2,0
0,0,0,0,17,0,0,0,0,1,0,0,0,1,43.52013683140023,729.9020599138435,0,0,0,0,0,0,0,39.87555249637109,0.024275182941066144,0,750.9663475424785,1
